MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,FLS_RSTO,MSR_ACTIVE,KNUMV,XCOMPL
140,4900005690,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:49:55,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005691,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:49:56,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005692,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:49:57,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005693,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:49:58,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005694,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:49:59,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005695,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:01,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005696,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:02,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005697,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:03,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005698,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:04,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005699,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:05,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005700,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:06,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005701,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:07,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005702,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:08,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005703,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:09,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005704,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:10,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005705,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:11,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005706,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:12,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005707,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:13,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005708,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:14,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005709,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:15,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005710,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:16,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005711,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:17,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005712,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:18,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005713,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:19,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005714,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:20,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005715,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:21,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005716,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:22,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005717,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:23,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005718,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:25,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005719,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:26,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005720,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:27,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005721,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:28,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005722,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:29,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005723,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:30,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005724,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:31,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005725,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:32,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005726,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:33,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005727,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:34,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005728,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:35,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005729,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:36,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005730,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:37,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005731,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:38,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005732,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:39,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005733,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:40,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005734,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:41,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005735,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:42,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005736,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:43,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005737,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:44,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005738,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:45,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005739,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:47,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005740,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:48,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005741,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:49,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005742,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:50,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005743,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:51,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005744,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:52,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005745,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:53,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005746,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:54,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005747,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:55,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005748,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:56,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005749,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:57,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005750,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:58,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005751,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:50:59,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005752,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:00,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005753,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:01,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005754,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:02,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005755,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:03,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005756,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:04,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005757,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:05,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005758,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:06,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005759,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:07,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005760,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:08,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005761,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:09,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005762,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:11,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005763,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:12,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005764,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:13,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005765,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:14,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005766,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:15,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005767,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:16,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005768,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:17,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005769,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:18,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005770,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:19,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005771,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:20,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005772,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:21,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005773,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:22,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005774,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:23,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005775,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:24,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005776,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:25,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005777,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:26,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005778,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:27,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005779,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:28,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005780,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:29,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005781,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:30,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005782,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:31,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005783,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:32,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005784,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:33,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005785,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:34,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005786,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:35,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005787,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:36,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005788,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:37,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005789,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:38,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005790,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:39,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005791,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:40,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005792,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:41,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005793,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:42,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005794,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:43,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005795,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:44,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005796,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:45,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005797,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:46,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005798,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:47,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005799,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:48,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005800,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:49,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005801,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:50,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005802,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:52,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005803,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:53,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005804,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:54,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005805,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:55,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005806,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:56,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005807,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:57,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005808,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:58,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005809,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:51:59,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005810,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:00,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005811,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:01,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005812,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:02,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005813,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:03,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005814,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:04,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005815,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:05,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005816,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:06,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005817,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:07,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005818,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:08,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005819,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:09,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005820,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:10,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005821,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:11,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005822,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:12,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005823,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:13,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005824,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:14,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005825,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:15,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005826,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:16,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900005827,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:52:17,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
