MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,DBBLG_GJAHR,DBBLG_BUKRS,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,PPDAT,PPTME,BRNCH,NUMPG,ADISC,XREF1_HD,XREF2_HD,XREVERSAL,REINDAT,RLDNR,LDGRP,PROPMANO,XBLNR_ALT,VATDATE,DOCCAT,XSPLIT,CASH_ALLOC,FOLLOW_ON,XREORG,SUBSET,KURST,KURSX,KUR2X,KUR3X
140,US00,4900002798,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:26,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002799,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:28,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002800,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:29,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002801,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:30,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002802,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:31,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002803,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:32,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002804,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:33,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002805,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:34,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002806,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:35,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002807,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:37,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002808,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:38,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002809,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:39,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002810,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:40,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002811,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:41,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002812,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:42,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002813,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:43,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002814,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:44,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002815,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:45,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002816,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:46,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002817,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:48,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002818,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:49,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002819,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:50,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002820,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:51,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002821,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:52,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002822,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:53,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002823,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:54,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002824,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:55,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002825,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:56,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002826,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:57,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002827,2018,WA,7/11/18,7/11/18,7,7/11/18,11:34:59,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002828,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:00,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002829,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:01,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002830,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:02,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002831,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:03,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002832,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:04,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002833,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:05,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002834,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:06,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002835,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:07,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002836,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:08,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002837,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:09,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002838,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:10,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002839,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:12,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002840,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:13,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002841,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:14,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002842,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:15,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002843,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:16,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002844,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:17,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002845,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:18,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002846,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:19,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002847,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:20,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002848,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:21,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002849,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:22,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002850,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:23,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002851,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:25,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002852,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:26,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002853,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:27,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002854,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:28,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002855,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:29,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002856,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:30,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002857,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:31,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002858,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:32,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002859,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:33,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900002860,2018,WA,7/11/18,7/11/18,7,7/11/18,11:35:34,00/00/0000,00/00/0000,7/11/18,BRUSS,MIGO_GI,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
