MANDT,EBELN,BUKRS,BSTYP,BSART,BSAKZ,LOEKZ,STATU,AEDAT,ERNAM,LASTCHANGEDATETIME,,PINCR,LPONR,LIFNR,SPRAS,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,BWBDT,ANGDT,BNDDT,GWLDT,AUSNR,ANGNR,IHRAN,IHREZ,VERKF,TELF1,LLIEF,KUNNR,KONNR,ABGRU,AUTLF,WEAKT,RESWK,LBLIF,INCO1,INCO2,KTWRT,SUBMI,KNUMV,KALSM,STAFO,LIFRE,EXNUM,UNSEZ,LOGSY,UPINC,STAKO,FRGGR,FRGSX,FRGKE,FRGZU,FRGRL,LANDS,LPHIS,ADRNR,STCEG_L,STCEG,ABSGR,ADDNR,KORNR,MEMORY,PROCSTAT,RLWRT,REVNO,SCMPROC,REASON_CODE,MEMORYTYPE,RETTP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,MSR_ID,HIERARCHY_EXISTS,THRESHOLD_EXISTS,LEGAL_CONTRACT,DESCRIPTION
140,4500000181,US00,F,NB,,,9,2/19/19,LEARN-036,"20,190,219,214,357.30",,10,10,102036,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000187,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000182,US00,F,NB,,,9,2/19/19,LEARN-018,"20,190,220,005,859.40",,10,20,105018,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000188,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000183,US00,F,NB,,,9,2/19/19,LEARN-027,"20,190,220,003,549.40",,10,10,105027,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000189,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000184,US00,F,NB,,,9,2/19/19,LEARN-018,"20,190,220,003,559.00",,10,10,111018,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000190,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000185,US00,F,NB,,,9,2/19/19,LEARN-018,"20,190,220,004,235.40",,10,10,102018,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000191,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000186,US00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,005,433.60",,10,10,105023,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000192,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000187,US00,F,NB,,,9,2/19/19,LEARN-027,"20,190,220,005,558.40",,10,10,111027,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000193,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000188,US00,F,NB,,,9,2/19/19,LEARN-018,"20,190,220,010,004.60",,10,10,102018,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000194,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000189,US00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,010,045.40",,10,10,105023,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000195,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000190,US00,F,NB,,,9,2/19/19,LEARN-027,"20,190,220,010,954.80",,10,10,102027,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000196,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000191,US00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,012,918.80",,10,10,111023,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000197,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000192,US00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,014,442.80",,10,10,102023,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000198,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000193,US00,F,NB,,,9,2/19/19,LEARN-008,"20,190,220,025,730.50",,10,10,105008,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000199,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000194,US00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,034,302.90",,10,10,101023,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000200,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000195,US00,F,NB,,,9,2/19/19,LEARN-009,"20,190,220,035,928.30",,10,10,105009,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000201,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000196,US00,F,NB,,,9,2/19/19,LEARN-037,"20,190,220,035,933.50",,10,10,105037,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000202,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000197,US00,F,NB,,,9,2/19/19,LEARN-008,"20,190,220,040,123.40",,10,10,111008,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000203,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000198,US00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,040,953.80",,10,10,101023,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000204,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000199,US00,F,NB,,,9,2/19/19,LEARN-008,"20,190,220,041,332.40",,10,10,102008,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000205,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000200,US00,F,NB,,,9,2/19/19,LEARN-037,"20,190,220,041,550.10",,10,10,111037,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000206,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000201,US00,F,NB,,,9,2/19/19,LEARN-039,"20,190,220,041,956.90",,10,10,105039,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000207,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000202,US00,F,NB,,,9,2/19/19,LEARN-009,"20,190,220,042,140.00",,10,10,111009,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000208,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000203,US00,F,NB,,,9,2/19/19,LEARN-032,"20,190,220,042,710.70",,10,10,105032,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000209,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000204,DE00,F,NB,,,9,2/19/19,LEARN-023,"20,190,220,043,110.30",,10,10,113023,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000210,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000205,US00,F,NB,,,9,2/19/19,LEARN-009,"20,190,220,043,215.90",,10,10,102009,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000211,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000206,US00,F,NB,,,9,2/19/19,LEARN-037,"20,190,220,043,230.90",,10,10,102037,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000212,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000207,US00,F,NB,,,9,2/19/19,LEARN-039,"20,190,220,044,341.50",,10,10,111039,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000213,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000208,US00,F,NB,,,9,2/19/19,LEARN-032,"20,190,220,044,639.80",,10,10,111032,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000214,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000209,US00,F,NB,,,9,2/19/19,LEARN-039,"20,190,220,045,616.30",,10,10,102039,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000215,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000210,US00,F,NB,,,9,2/19/19,LEARN-032,"20,190,220,050,442.50",,10,10,102032,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000216,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000211,US00,F,NB,,,9,2/19/19,LEARN-011,"20,190,220,060,824.60",,10,10,105011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000217,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000212,US00,F,NB,,,9,2/19/19,LEARN-011,"20,190,220,061,542.80",,10,10,111011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000218,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000213,US00,F,NB,,,9,2/19/19,LEARN-011,"20,190,220,061,756.60",,10,10,102011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000219,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000214,DE00,F,NB,,,9,2/19/19,LEARN-033,"20,190,220,072,514.90",,10,10,113033,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000220,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000215,US00,F,NB,,,9,2/20/19,LEARN-039,"20,190,220,081,256.60",,10,10,111039,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000221,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000216,US00,F,NB,,,9,2/20/19,LEARN-039,"20,190,220,082,031.20",,10,10,102039,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000222,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000217,US00,F,NB,,,9,2/20/19,LEARN-022,"20,190,220,082,935.80",,10,10,105022,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000223,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000218,US00,F,NB,,,9,2/20/19,LEARN-022,"20,190,220,083,340.30",,10,10,111022,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000224,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000219,US00,F,NB,,,9,2/20/19,LEARN-022,"20,190,220,083,710.40",,10,10,102022,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000225,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000220,US00,F,NB,,,9,2/20/19,LEARN-031,"20,190,220,223,259.40",,10,10,105031,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000226,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000221,US00,F,NB,,,9,2/20/19,LEARN-031,"20,190,220,225,031.60",,10,10,111031,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000227,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000222,US00,F,NB,,,9,2/20/19,LEARN-031,"20,190,220,225,920.70",,10,10,102031,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000228,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000223,US00,F,NB,,,9,2/20/19,LEARN-016,"20,190,220,232,644.00",,10,10,105016,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000229,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000224,US00,F,NB,,,9,2/20/19,LEARN-016,"20,190,220,234,741.10",,10,10,111016,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000230,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000225,US00,F,NB,,,9,2/20/19,LEARN-016,"20,190,220,235,708.80",,10,10,102016,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000231,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000226,US00,F,NB,,,9,2/20/19,LEARN-030,"20,190,221,001,558.80",,10,10,105030,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000232,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000227,US00,F,NB,,,9,2/20/19,LEARN-030,"20,190,221,003,522.10",,10,10,111030,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000233,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000228,US00,F,NB,,,9,2/20/19,LEARN-004,"20,190,221,003,653.20",,10,10,105004,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000234,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000229,US00,F,NB,,,9,2/20/19,LEARN-030,"20,190,221,004,323.90",,10,10,102030,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000235,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000230,US00,F,NB,,,9,2/20/19,LEARN-004,"20,190,221,005,625.50",,10,10,111004,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000236,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000231,US00,F,NB,,,9,2/20/19,LEARN-004,"20,190,221,010,416.00",,10,10,102004,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000237,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000232,US00,F,NB,,,9,2/20/19,LEARN-019,"20,190,221,011,954.40",,10,10,105019,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000238,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000233,US00,F,NB,,,9,2/20/19,LEARN-024,"20,190,221,012,130.10",,10,10,105024,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000239,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000234,US00,F,NB,,,9,2/20/19,LEARN-019,"20,190,221,013,500.60",,10,10,111019,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000240,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000235,US00,F,NB,,,9,2/20/19,LEARN-024,"20,190,221,013,927.60",,10,10,111024,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000241,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000236,US00,F,NB,,,9,2/20/19,LEARN-019,"20,190,221,014,347.40",,10,10,102019,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000242,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000237,US00,F,NB,,,9,2/20/19,LEARN-024,"20,190,221,015,057.20",,10,10,102024,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000243,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000238,US00,F,NB,,,9,2/20/19,LEARN-021,"20,190,221,024,216.30",,10,10,105021,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000244,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000239,US00,F,NB,,,9,2/20/19,LEARN-021,"20,190,221,025,654.80",,10,10,111021,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000245,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000240,US00,F,NB,,,9,2/20/19,LEARN-021,"20,190,221,030,638.60",,10,10,102021,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000246,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000241,US00,F,NB,,,9,2/20/19,LEARN-013,"20,190,221,030,822.40",,10,10,105013,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000247,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
