CLIENT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KDIFF,KWERT,WAERK,KSTEU,KINAK,KOAID,ZAEKO,KFAKTOR,KDUPL,KFAKTOR1,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KWERT_K,KFKIV,KMPRS,PRSQU,TXJLV,KBFLAG,KOUPD,KMXAW,KMXWR,KAWRT_K,KUNNR,KVARC,VARCOND,KTREL,MDFLG,_DATAAGING,CPF_GUID,KAQTY,VAL_ZERO
140,1000000223,10,21,1,M,NAVM,2.01902E+13,B,"3,203.04",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000223,10,35,1,M,SKTO,2.01902E+13,A,"3,203.04",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000223,10,60,1,M,WOTB,2.01902E+13,C,200,16.02,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,204.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,0,10,1,M,ZA01,2.01902E+13,A,"3,156.00",0,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,0,USD,A,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,0,10,2,M,ZA01,2.01902E+13,A,"3,156.00",17.89,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,564.61,USD,C,,A,2,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,10,1,1,M,PBXX,2.01902E+13,C,200,15.78,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,156.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,10,10,1,M,ZA01,2.01902E+13,A,"3,156.00",0,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,0,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,10,10,2,M,ZA01,2.01902E+13,A,"3,156.00",17.89,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,564.61,USD,C,,A,2,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,10,21,1,M,NAVM,2.01902E+13,B,"3,720.61",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,10,35,1,M,SKTO,2.01902E+13,A,"3,720.61",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000224,10,60,1,M,WOTB,2.01902E+13,C,200,18.6,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,720.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000225,0,10,1,M,ZA01,2.01902E+13,A,"3,690.00",18.64,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,687.82,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000225,10,1,1,M,PBXX,2.01902E+13,C,200,18.45,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,690.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000225,10,10,1,M,ZA01,2.01902E+13,A,"3,690.00",18.64,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,687.82,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000225,10,21,1,M,NAVM,2.01902E+13,B,"4,377.82",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000225,10,35,1,M,SKTO,2.01902E+13,A,"4,377.82",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000225,10,60,1,M,WOTB,2.01902E+13,C,200,21.89,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,378.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,0,10,1,M,ZA00,2.01902E+13,A,"3,162.00",0,,0,0,,0,0,,,,,,C,,0,,0,,,,,,,,0,0,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,0,10,2,M,ZA01,2.01902E+13,A,"3,162.00",12.41,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,392.4,USD,C,,A,2,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,10,1,1,M,PBXX,2.01902E+13,C,200,15.81,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,162.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,10,10,1,M,ZA00,2.01902E+13,A,"3,162.00",0,,0,0,,0,0,,,,,,D,,0,,0,,,,,,,,0,0,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,10,10,2,M,ZA01,2.01902E+13,A,"3,162.00",12.41,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,392.4,USD,C,,A,2,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,10,21,1,M,NAVM,2.01902E+13,B,"3,554.40",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,10,35,1,M,SKTO,2.01902E+13,A,"3,554.40",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000226,10,60,1,M,WOTB,2.01902E+13,C,200,17.77,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,554.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000227,0,10,1,M,ZA01,2.01902E+13,A,"2,164.00",17.11,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,370.26,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000227,10,1,1,M,PBXX,2.01902E+13,C,200,10.82,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,164.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000227,10,10,1,M,ZA01,2.01902E+13,A,"2,164.00",17.11,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,370.26,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000227,10,21,1,M,NAVM,2.01902E+13,B,"2,534.26",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000227,10,35,1,M,SKTO,2.01902E+13,A,"2,534.26",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000227,10,60,1,M,WOTB,2.01902E+13,C,200,12.67,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,534.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000228,0,10,1,M,ZA01,2.01902E+13,A,"2,554.00",18.39,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,469.68,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000228,10,1,1,M,PBXX,2.01902E+13,C,200,12.77,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,554.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000228,10,10,1,M,ZA01,2.01902E+13,A,"2,554.00",18.39,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,469.68,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000228,10,21,1,M,NAVM,2.01902E+13,B,"3,023.68",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000228,10,35,1,M,SKTO,2.01902E+13,A,"3,023.68",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000228,10,60,1,M,WOTB,2.01902E+13,C,200,15.12,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,024.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000229,10,1,1,M,PBXX,2.01902E+13,C,200,18.74,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,748.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000229,10,10,1,M,ZA01,2.01902E+13,A,"3,748.00",10.11,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,378.92,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000229,10,21,1,M,NAVM,2.01902E+13,B,"4,126.92",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000229,10,35,1,M,SKTO,2.01902E+13,A,"4,126.92",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000229,10,60,1,M,WOTB,2.01902E+13,C,200,20.63,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,126.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000230,0,10,1,M,ZA01,2.01902E+13,A,"3,804.00",12.22,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,464.85,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000230,10,1,1,M,PBXX,2.01902E+13,C,200,19.02,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,804.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000230,10,10,1,M,ZA01,2.01902E+13,A,"3,804.00",12.22,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,464.85,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000230,10,21,1,M,NAVM,2.01902E+13,B,"4,268.85",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000230,10,35,1,M,SKTO,2.01902E+13,A,"4,268.85",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000230,10,60,1,M,WOTB,2.01902E+13,C,200,21.34,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,268.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000231,0,10,1,M,ZA01,2.01902E+13,A,0,11.21,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,0,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000231,10,1,1,M,PBXX,2.01902E+13,C,200,15.04,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,008.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000231,10,10,1,M,ZA01,2.01902E+13,A,"3,008.00",11.21,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,337.2,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000231,10,21,1,M,NAVM,2.01902E+13,B,"3,345.20",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000231,10,35,1,M,SKTO,2.01902E+13,A,"3,345.20",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000231,10,60,1,M,WOTB,2.01902E+13,C,200,16.73,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,346.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000232,0,10,1,M,ZA01,2.01902E+13,A,"3,100.00",17.31,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,536.61,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000232,10,1,1,M,PBXX,2.01902E+13,C,200,15.5,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,100.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000232,10,10,1,M,ZA01,2.01902E+13,A,"3,100.00",17.31,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,536.61,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000232,10,21,1,M,NAVM,2.01902E+13,B,"3,636.61",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000232,10,35,1,M,SKTO,2.01902E+13,A,"3,636.61",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000232,10,60,1,M,WOTB,2.01902E+13,C,200,18.18,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,636.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000233,0,10,1,M,ZA01,2.01902E+13,A,"3,598.00",10.8,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,388.58,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000233,10,1,1,M,PBXX,2.01902E+13,C,200,17.99,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,598.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000233,10,10,1,M,ZA01,2.01902E+13,A,"3,598.00",10.8,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,388.58,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000233,10,21,1,M,NAVM,2.01902E+13,B,"3,986.58",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000233,10,35,1,M,SKTO,2.01902E+13,A,"3,986.58",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000233,10,60,1,M,WOTB,2.01902E+13,C,200,19.93,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,986.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000234,0,10,1,M,ZA01,2.01902E+13,A,"2,008.00",14.72,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,295.58,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000234,10,1,1,M,PBXX,2.01902E+13,C,200,10.04,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,008.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000234,10,10,1,M,ZA01,2.01902E+13,A,"2,008.00",14.72,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,295.58,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000234,10,21,1,M,NAVM,2.01902E+13,B,"2,303.58",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000234,10,35,1,M,SKTO,2.01902E+13,A,"2,303.58",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000234,10,60,1,M,WOTB,2.01902E+13,C,200,11.52,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,304.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000235,10,1,1,M,PBXX,2.01902E+13,C,200,17.75,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,550.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000235,10,10,1,M,ZA01,2.01902E+13,A,"3,550.00",19.25,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,683.38,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000235,10,21,1,M,NAVM,2.01902E+13,B,"4,233.38",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000235,10,35,1,M,SKTO,2.01902E+13,A,"4,233.38",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000235,10,60,1,M,WOTB,2.01902E+13,C,200,21.17,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,234.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000236,0,10,1,M,ZA01,2.01902E+13,A,"2,016.00",13.27,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,267.52,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000236,10,1,1,M,PBXX,2.01902E+13,C,200,10.08,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,016.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000236,10,10,1,M,ZA01,2.01902E+13,A,"2,016.00",13.27,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,267.52,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000236,10,21,1,M,NAVM,2.01902E+13,B,"2,283.52",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000236,10,35,1,M,SKTO,2.01902E+13,A,"2,283.52",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000236,10,60,1,M,WOTB,2.01902E+13,C,200,11.42,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,284.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000237,0,10,1,M,ZA01,2.01902E+13,A,"3,846.00",15.71,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,604.21,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000237,10,1,1,M,PBXX,2.01902E+13,C,200,19.23,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,846.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000237,10,10,1,M,ZA01,2.01902E+13,A,"3,846.00",15.71,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,604.21,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000237,10,21,1,M,NAVM,2.01902E+13,B,"4,450.21",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000237,10,35,1,M,SKTO,2.01902E+13,A,"4,450.21",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000237,10,60,1,M,WOTB,2.01902E+13,C,200,22.25,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,450.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000238,0,10,1,M,ZA01,2.01902E+13,A,"2,400.00",13.39,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,321.36,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000238,10,1,1,M,PBXX,2.01902E+13,C,200,14.55,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,910.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000238,10,10,1,M,ZA01,2.01902E+13,A,"2,910.00",13.39,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,389.65,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000238,10,21,1,M,NAVM,2.01902E+13,B,"3,299.65",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000238,10,35,1,M,SKTO,2.01902E+13,A,"3,299.65",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000238,10,60,1,M,WOTB,2.01902E+13,C,200,16.5,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,300.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000239,0,10,1,M,ZA01,2.01902E+13,A,"2,972.00",16.02,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,476.11,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000239,10,1,1,M,PBXX,2.01902E+13,C,200,14.86,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,972.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000239,10,10,1,M,ZA01,2.01902E+13,A,"2,972.00",16.02,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,476.11,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
